prefecture,operator,route,ports,vessel,fiscal_year,year_basis,annual_passengers,passenger_km,route_km,needs_download,source_title,source_url,source_page,notes
Okinawa,粟国村,泊/粟国,泊 - 粟国,ferry,2020,FY,1496,89760,59.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),far below other years with 263 sailings; as published
Okinawa,粟国村,泊/粟国,泊 - 粟国,ferry,2021,FY,1864,111840,59.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),far below other years with 298 sailings; as published
Okinawa,粟国村,泊/粟国,泊 - 粟国,ferry,2022,FY,30627,1837620,59.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,粟国村,泊/粟国,泊 - 粟国,ferry,2023,FY,34010,2040600,59.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,粟国村,泊/粟国,泊 - 粟国,ferry,2024,FY,38037.5,2282250,59.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2015,FY,71637,6204497,97.5,no,沖縄総合事務局運輸部 運輸要覧 平成29年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/H29unyuyoran_250729.pdf,p.65 (PDF 66),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2016,FY,71299,6154008,97.5,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2017,FY,70495,6039520,97.5,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2018,FY,62856,5362144,97.5,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2019,FY,66474,5736177,97.5,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2020,FY,38444,3293711,97.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2021,FY,36784,3130300,97.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2022,FY,50752,4371274,97.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2023,FY,57254,4934575,97.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,久米商船(株),泊/渡名喜/久米島,泊 - 渡名喜 - 久米島,ferry,2024,FY,65911,5787114,97.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-久米島 via 渡名喜; passengers include 渡名喜 trips
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2015,FY,209375,10322187.6,49.3,no,沖縄総合事務局運輸部 運輸要覧 平成29年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/H29unyuyoran_250729.pdf,p.65 (PDF 66),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2016,FY,220979,10894264.7,49.3,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2017,FY,226362.5,11159671.4,49.3,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),passengers and pkm identical to FY2018 as published (sailings differ); column total still adds up
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2018,FY,226362.5,11159671.4,49.3,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2019,FY,218500.5,10772074.8,49.3,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2020,FY,81507,4018295,49.3,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2021,FY,64932,3201147.6,49.3,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2022,FY,131357,6475900,49.3,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2023,FY,221308,10910484.4,49.3,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,座間味村,泊/座間味,泊 - 阿嘉 - 座間味,mixed,2024,FY,216837.5,10690088.8,49.3,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),route_km is 泊-座間味 (泊-阿嘉 43.8; 座間味-阿嘉 5.5); ferry + high-speed boats
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2015,FY,205731,,32.1,no,沖縄総合事務局運輸部 運輸要覧 平成29年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/H29unyuyoran_250729.pdf,p.65 (PDF 66),passenger-km left blank: the small print did not tie to passengers x 32.1 km; passengers confirmed by column total
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2016,FY,217648,6986500.8,32.1,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2017,FY,230397.5,7395759.9,32.1,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2018,FY,210468,6756007,32.1,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2019,FY,209588,6727774.9,32.1,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2020,FY,89250.5,2864941.1,32.1,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2021,FY,94272,3026131.3,32.1,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2022,FY,169487,5440517,32.1,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2023,FY,205983,6612054.3,32.1,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,渡嘉敷村,泊/渡嘉敷,泊 - 渡嘉敷,mixed,2024,FY,236932.5,7605533.3,32.1,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,(名)水納海運,水納/渡久地,渡久地 - 水納,passenger,2015,FY,107214,804105,7.5,no,沖縄総合事務局運輸部 運輸要覧 平成29年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/H29unyuyoran_250729.pdf,p.65 (PDF 66),
Okinawa,(名)水納海運,水納/渡久地,渡久地 - 水納,passenger,2016,FY,123421,925657.5,7.5,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),
Okinawa,(名)水納海運,水納/渡久地,渡久地 - 水納,passenger,2017,FY,132431.5,993236.3,7.5,no,沖縄総合事務局運輸部 運輸要覧 令和3年12月 旅客定期航路事業輸送実績,https://www.ogb.go.jp/-/media/Files/OGB/Unyu/survey/R3unyuyoran_260414.pdf,p.71 (PDF 72),
Okinawa,(名)水納海運,水納/渡久地,渡久地 - 水納,passenger,2018,FY,118494.5,888708.8,7.5,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),
Okinawa,(名)水納海運,水納/渡久地,渡久地 - 水納,passenger,2019,FY,112516,843870,7.5,no,沖縄県 離島関係資料 令和6年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/028/067/03_chapter3_r6.pdf,p.80 (PDF 18),
Okinawa,(名)水納海運,渡久地/水納,渡久地 - 水納,passenger,2020,FY,36657,274927.5,7.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,(名)水納海運,渡久地/水納,渡久地 - 水納,passenger,2021,FY,27975.5,209816.3,7.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,(名)水納海運,渡久地/水納,渡久地 - 水納,passenger,2022,FY,88987,667403,7.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
Okinawa,(名)水納海運,渡久地/水納,渡久地 - 水納,passenger,2023,FY,92428,693210,7.5,no,沖縄県 離島関係資料 令和8年3月 第3章 (6)旅客定期航路事業輸送実績,https://www.pref.okinawa.lg.jp/_res/projects/default_project/_page_/001/038/825/03.chapter3.r8.pdf,p.80 (PDF 19),
