prefecture,operator,route,ports,vessel,fiscal_year,year_basis,annual_passengers,passenger_km,route_km,needs_download,source_title,source_url,source_page,notes
Tokyo,東海汽船,東京港 - 利島,東京港 - 利島,mixed,2017,CY,8879,,,no,東京港港勢（概報）平成29年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34820_2017kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 御蔵島,東京港 - 御蔵島,passenger,2017,CY,13493,,,no,東京港港勢（概報）平成29年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34820_2017kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 式根島諸港,東京港 - 式根島諸港,mixed,2017,CY,44955,,,no,東京港港勢（概報）平成29年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34820_2017kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from Shikinejima
Tokyo,小笠原海運,東京港 - 小笠原(二見),東京港 - 父島(二見),passenger,2017,CY,58653,,,no,東京港港勢（概報）平成29年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34820_2017kousei-gaihou3,p.15,Tokyo-port boarding+landing for Ogasawara-maru
Tokyo,東海汽船,東京港 - 館山,東京港 - 館山,highspeed,2018,CY,411,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding only; seasonal jetfoil; Tateyama is in Chiba
Tokyo,東海汽船,東京港 - 大島(元町),東京港 - 大島(元町),mixed,2018,CY,85057,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 大島(岡田),東京港 - 大島(岡田),mixed,2018,CY,228018,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島,東京港 - 新島,mixed,2018,CY,36708,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島諸港,東京港 - 新島諸港,mixed,2018,CY,14201,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 神津島,東京港 - 神津島,mixed,2018,CY,21764,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 神津島諸港,東京港 - 神津島諸港,mixed,2018,CY,23003,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 三宅島(三池),東京港 - 三宅島(三池),passenger,2018,CY,28557,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 三宅島諸港,東京港 - 三宅島諸港,passenger,2018,CY,24850,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 八丈島(八重根),東京港 - 八丈島(八重根),passenger,2018,CY,227,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 八丈島(神湊),東京港 - 八丈島(神湊),passenger,2018,CY,29124,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 利島,東京港 - 利島,mixed,2018,CY,8647,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 御蔵島,東京港 - 御蔵島,passenger,2018,CY,12338,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 式根島諸港,東京港 - 式根島諸港,mixed,2018,CY,43680,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing to/from Shikinejima
Tokyo,小笠原海運,東京港 - 小笠原(二見),東京港 - 父島(二見),passenger,2018,CY,60409,,,no,東京港港勢（概報）平成30年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34844_2018kousei-gaihou4,p.15,Tokyo-port boarding+landing for Ogasawara-maru
Tokyo,東海汽船,東京港 - 大島(元町),東京港 - 大島(元町),mixed,2019,CY,102236,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 大島(岡田),東京港 - 大島(岡田),mixed,2019,CY,233547,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島,東京港 - 新島,mixed,2019,CY,35260,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島諸港,東京港 - 新島諸港,mixed,2019,CY,14375,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 神津島,東京港 - 神津島,mixed,2019,CY,26594,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 神津島諸港,東京港 - 神津島諸港,mixed,2019,CY,19793,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 三宅島(三池),東京港 - 三宅島(三池),passenger,2019,CY,23507,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 三宅島諸港,東京港 - 三宅島諸港,passenger,2019,CY,33393,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 八丈島(八重根),東京港 - 八丈島(八重根),passenger,2019,CY,440,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 八丈島(神湊),東京港 - 八丈島(神湊),passenger,2019,CY,30546,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 利島,東京港 - 利島,mixed,2019,CY,8753,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 御蔵島,東京港 - 御蔵島,passenger,2019,CY,12251,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 式根島諸港,東京港 - 式根島諸港,mixed,2019,CY,41390,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing to/from Shikinejima
Tokyo,小笠原海運,東京港 - 小笠原(二見),東京港 - 父島(二見),passenger,2019,CY,58258,,,no,東京港港勢（概報）平成31年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34862_2019kousei-gaihou3,p.15,Tokyo-port boarding+landing for Ogasawara-maru
Tokyo,東海汽船,東京港 - 大島(元町),東京港 - 大島(元町),mixed,2020,CY,47574,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 大島(岡田),東京港 - 大島(岡田),mixed,2020,CY,123248,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島,東京港 - 新島,mixed,2020,CY,16490,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島諸港,東京港 - 新島諸港,mixed,2020,CY,2730,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 神津島,東京港 - 神津島,mixed,2020,CY,9716,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 神津島諸港,東京港 - 神津島諸港,mixed,2020,CY,7573,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 三宅島(三池),東京港 - 三宅島(三池),passenger,2020,CY,14747,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 三宅島諸港,東京港 - 三宅島諸港,passenger,2020,CY,16736,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 八丈島(八重根),東京港 - 八丈島(八重根),passenger,2020,CY,859,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 八丈島(神湊),東京港 - 八丈島(神湊),passenger,2020,CY,12626,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 利島,東京港 - 利島,mixed,2020,CY,5221,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 御蔵島,東京港 - 御蔵島,passenger,2020,CY,6381,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 式根島諸港,東京港 - 式根島諸港,mixed,2020,CY,13205,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing to/from Shikinejima
Tokyo,小笠原海運,東京港 - 小笠原(二見),東京港 - 父島(二見),passenger,2020,CY,33384,,,no,東京港港勢（概報）令和2年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34879_2020kousei-gaihou,p.15,Tokyo-port boarding+landing for Ogasawara-maru
Tokyo,東海汽船,東京港 - 大島(元町),東京港 - 大島(元町),mixed,2021,CY,41856,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 大島(岡田),東京港 - 大島(岡田),mixed,2021,CY,136400,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島,東京港 - 新島,mixed,2021,CY,15650,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 新島諸港,東京港 - 新島諸港,mixed,2021,CY,3091,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 神津島,東京港 - 神津島,mixed,2021,CY,10531,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 神津島諸港,東京港 - 神津島諸港,mixed,2021,CY,8079,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 三宅島(三池),東京港 - 三宅島(三池),passenger,2021,CY,13961,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 三宅島諸港,東京港 - 三宅島諸港,passenger,2021,CY,17782,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing; 諸港 = other ports on the island
Tokyo,東海汽船,東京港 - 八丈島(八重根),東京港 - 八丈島(八重根),passenger,2021,CY,742,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 八丈島(神湊),東京港 - 八丈島(神湊),passenger,2021,CY,13164,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
Tokyo,東海汽船,東京港 - 利島,東京港 - 利島,mixed,2021,CY,7006,,,no,東京港港勢（概報）令和3年 表7 外内航客船・船客乗降人員表,https://www.kouwan.metro.tokyo.lg.jp/documents/d/kouwan/34897_2021kousei-gaihou,p.15,Tokyo-port boarding+landing to/from this island port (see kanto.md)
