prefecture,operator,route,ports,vessel,fiscal_year,year_basis,annual_passengers,passenger_km,route_km,needs_download,source_title,source_url,source_page,notes
北海道,太平洋フェリー,苫小牧～仙台～名古屋,苫小牧 - 仙台 - 名古屋,ferry,2023,FY,184000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; not stated whether 仙台～名古屋 passengers are included
北海道,太平洋フェリー,苫小牧～仙台～名古屋,苫小牧 - 仙台 - 名古屋,ferry,2024,FY,194000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; not stated whether 仙台～名古屋 passengers are included
北海道,津軽海峡フェリー,函館～大間,函館 - 大間,ferry,2019,FY,116000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; FY2019 total-column discrepancy (see 苫小牧～八戸 FY2019)
北海道,津軽海峡フェリー,函館～大間,函館 - 大間,ferry,2020,FY,51000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,津軽海峡フェリー,函館～大間,函館 - 大間,ferry,2021,FY,56000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,津軽海峡フェリー,函館～大間,函館 - 大間,ferry,2022,FY,91000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,津軽海峡フェリー,函館～大間,函館 - 大間,ferry,2023,FY,105000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,津軽海峡フェリー,函館～大間,函館 - 大間,ferry,2024,FY,111000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,津軽海峡フェリー; 青函フェリー,函館～青森,函館 - 青森,ferry,2019,FY,638000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; both operators combined in one column; FY2019 total-column discrepancy (see 苫小牧～八戸 FY2019)
北海道,津軽海峡フェリー; 青函フェリー,函館～青森,函館 - 青森,ferry,2020,FY,366000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; both operators combined in one column
北海道,津軽海峡フェリー; 青函フェリー,函館～青森,函館 - 青森,ferry,2021,FY,412000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; both operators combined in one column
北海道,津軽海峡フェリー; 青函フェリー,函館～青森,函館 - 青森,ferry,2022,FY,551000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; both operators combined in one column
北海道,津軽海峡フェリー; 青函フェリー,函館～青森,函館 - 青森,ferry,2023,FY,611000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; both operators combined in one column
北海道,津軽海峡フェリー; 青函フェリー,函館～青森,函館 - 青森,ferry,2024,FY,604000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; both operators combined in one column
北海道,津軽海峡フェリー,室蘭～青森,室蘭 - 青森,ferry,2023,FY,8000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; service began 2023-10 so part year (source note 5)
北海道,津軽海峡フェリー,室蘭～青森,室蘭 - 青森,ferry,2024,FY,30000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,新日本海フェリー,小樽～舞鶴 ほか,小樽 - 舞鶴; 小樽 - 新潟,ferry,2019,FY,211000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 小樽～新潟 and 小樽～敦賀 (source note 2); FY2019 total-column discrepancy (see 苫小牧～八戸 FY2019)
北海道,新日本海フェリー,小樽～舞鶴 ほか,小樽 - 舞鶴; 小樽 - 新潟,ferry,2020,FY,106000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 小樽～新潟 and 小樽～敦賀 (source note 2)
北海道,新日本海フェリー,小樽～舞鶴 ほか,小樽 - 舞鶴; 小樽 - 新潟,ferry,2021,FY,123000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 小樽～新潟 and 小樽～敦賀 (source note 2)
北海道,新日本海フェリー,小樽～舞鶴 ほか,小樽 - 舞鶴; 小樽 - 新潟,ferry,2022,FY,175000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 小樽～新潟 and 小樽～敦賀 (source note 2)
北海道,新日本海フェリー,小樽～舞鶴 ほか,小樽 - 舞鶴; 小樽 - 新潟,ferry,2023,FY,208000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 小樽～新潟 and 小樽～敦賀 (source note 2)
北海道,新日本海フェリー,小樽～舞鶴 ほか,小樽 - 舞鶴; 小樽 - 新潟,ferry,2024,FY,219000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 小樽～新潟 and 小樽～敦賀 (source note 2)
北海道,新日本海フェリー,苫小牧～敦賀 ほか,苫小牧東港 - 秋田 - 新潟 - 敦賀; 苫小牧東港 - 敦賀,ferry,2019,FY,155000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 苫小牧～秋田 and 苫小牧～新潟 and 苫小牧～舞鶴 (source note 3); not stated whether legs that do not touch Hokkaido (such as 新潟～秋田) are included; FY2019 total-column discrepancy (see 苫小牧～八戸 FY2019)
北海道,新日本海フェリー,苫小牧～敦賀 ほか,苫小牧東港 - 秋田 - 新潟 - 敦賀; 苫小牧東港 - 敦賀,ferry,2020,FY,76000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 苫小牧～秋田 and 苫小牧～新潟 and 苫小牧～舞鶴 (source note 3)
北海道,新日本海フェリー,苫小牧～敦賀 ほか,苫小牧東港 - 秋田 - 新潟 - 敦賀; 苫小牧東港 - 敦賀,ferry,2021,FY,88000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 苫小牧～秋田 and 苫小牧～新潟 and 苫小牧～舞鶴 (source note 3)
北海道,新日本海フェリー,苫小牧～敦賀 ほか,苫小牧東港 - 秋田 - 新潟 - 敦賀; 苫小牧東港 - 敦賀,ferry,2022,FY,120000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 苫小牧～秋田 and 苫小牧～新潟 and 苫小牧～舞鶴 (source note 3)
北海道,新日本海フェリー,苫小牧～敦賀 ほか,苫小牧東港 - 秋田 - 新潟 - 敦賀; 苫小牧東港 - 敦賀,ferry,2023,FY,132000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 苫小牧～秋田 and 苫小牧～新潟 and 苫小牧～舞鶴 (source note 3)
北海道,新日本海フェリー,苫小牧～敦賀 ほか,苫小牧東港 - 秋田 - 新潟 - 敦賀; 苫小牧東港 - 敦賀,ferry,2024,FY,147000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; column also includes 苫小牧～秋田 and 苫小牧～新潟 and 苫小牧～舞鶴 (source note 3)
北海道,商船三井さんふらわあ,苫小牧～大洗,苫小牧 - 大洗,ferry,2019,FY,165000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; operator was 商船三井フェリー at the time; FY2019 total-column discrepancy (see 苫小牧～八戸 FY2019)
北海道,商船三井さんふらわあ,苫小牧～大洗,苫小牧 - 大洗,ferry,2020,FY,97000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,商船三井さんふらわあ,苫小牧～大洗,苫小牧 - 大洗,ferry,2021,FY,114000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,商船三井さんふらわあ,苫小牧～大洗,苫小牧 - 大洗,ferry,2022,FY,154000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,商船三井さんふらわあ,苫小牧～大洗,苫小牧 - 大洗,ferry,2023,FY,169000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,商船三井さんふらわあ,苫小牧～大洗,苫小牧 - 大洗,ferry,2024,FY,171000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人
北海道,川崎近海汽船,室蘭～宮古,室蘭 - 宮古,ferry,2019,FY,38000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; source note 4: opened 2018-06; 八戸～宮古 suspended from 2020-04; 室蘭～八戸 suspended from 2022-02 (column is 0 from FY2022); FY2019 total-column discrepancy (see 苫小牧～八戸 FY2019)
北海道,川崎近海汽船,室蘭～宮古,室蘭 - 宮古,ferry,2020,FY,17000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; 八戸～宮古 suspended from 2020-04 (source note 4)
北海道,川崎近海汽船,室蘭～宮古,室蘭 - 宮古,ferry,2021,FY,16000,,,no,北海道運輸局「数字でみる北海道の運輸」2.旅客輸送 11(3) 航路別旅客輸送人員の推移,https://wwwtb.mlit.go.jp/hokkaido/content/000368329.pdf,PDF p.18,published in 千人; 室蘭～八戸 suspended from 2022-02 (source note 4); route discontinued
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2015,FY,830000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2016,FY,860000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2017,FY,870000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2018,FY,840000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2019,FY,810000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes; the FY2023 and FY2024 tables' vs-FY2019 ratios imply about 810600
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2020,FY,390000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2021,FY,510000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2022,FY,770000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 3 routes; the FY2023 table's vs-FY2022 ratio implies about 764900
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2023,FY,906358,,,no,九州運輸局「令和5年度 長距離フェリー航路輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000333221.pdf,p.1 令和5年度 長距離フェリー航路区間別 輸送実績,corridor total of 3 routes; children counted as 0.5; 118.5% of FY2022 and 111.8% of FY2019
福岡県,阪九フェリー; 名門大洋フェリー,北九州～阪神 (区間計),新門司 - 神戸; 新門司 - 泉大津; 新門司 - 大阪南港,ferry,2024,FY,952310,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.1 長距離フェリー航路の区間別 輸送実績,corridor total of 3 routes; children counted as 0.5; +5.1% on FY2023 and +17.5% on FY2019
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2015,FY,420000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes (operator then フェリーさんふらわあ)
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2016,FY,390000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2017,FY,390000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2018,FY,400000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2019,FY,380000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes; the FY2023 and FY2024 tables' vs-FY2019 ratios imply about 381950
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2020,FY,160000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2021,FY,190000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2022,FY,290000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; company total of 2 routes; the FY2023 table's vs-FY2022 ratio implies about 291800
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2023,FY,379678,,,no,九州運輸局「令和5年度 長距離フェリー航路輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000333221.pdf,p.1 令和5年度 長距離フェリー航路区間別 輸送実績,company total of 2 routes; children counted as 0.5; 130.1% of FY2022 and 99.4% of FY2019
大分県,商船三井さんふらわあ,中九州～阪神 (区間計),別府 - 大阪南港; 大分 - 神戸,ferry,2024,FY,417851,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.1 長距離フェリー航路の区間別 輸送実績,company total of 2 routes; children counted as 0.5; +10.1% on FY2023 and +9.4% on FY2019
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2015,FY,320000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2016,FY,320000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2017,FY,330000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2018,FY,350000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2019,FY,340000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators; the FY2023 and FY2024 tables' vs-FY2019 ratios imply about 335000
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2020,FY,150000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators
鹿児島県・宮崎県,商船三井さんふらわあ; 宮崎カーフェリー,南九州～阪神 (区間計),志布志 - 大阪南港; 宮崎 - 神戸,ferry,2021,FY,170000,,,no,九州運輸局「令和6年度 長距離フェリー航路の輸送実績資料」,https://wwwtb.mlit.go.jp/kyushu/content/000358745.pdf,p.2 図1,bar label in 万人 so rounded to 10000; corridor total of 2 routes by 2 operators
