prefecture,operator,route,ports,vessel,fiscal_year,year_basis,annual_passengers,passenger_km,route_km,needs_download,source_title,source_url,source_page,notes
兵庫県,淡路ジェノバライン,明石～岩屋航路,明石 - 岩屋,passenger,2021,FY,,,,,"アフターコロナにおける明石～岩屋航路の交流人口の拡大と航路利便性向上による航路確保維持調査（令和6年3月 国土交通省神戸運輸監理部）",https://wwwtb.mlit.go.jp/kobe/content/000321959.pdf,p.55 表5-15 (PDF p.59),"No total ridership. Single tickets (普通券) sold in FY2021: 明石→岩屋 154102 and 岩屋→明石 155663 (total 309765). Commuter-pass riders are excluded; in December-January they were about half of all riders (p.21), so total FY2021 ridership was very roughly double the ticket count."
兵庫県,淡路ジェノバライン,明石～岩屋航路,明石 - 岩屋,passenger,2023,FY,,,,,"アフターコロナにおける明石～岩屋航路の交流人口の拡大と航路利便性向上による航路確保維持調査（令和6年3月 国土交通省神戸運輸監理部）",https://wwwtb.mlit.go.jp/kobe/content/000321959.pdf,p.21 表3-3 (PDF p.25),"Two months only, no annual figure. December 2023-January 2024: 旅客総数 92889 of which commuter pass 44875. December 2022-January 2023: 95106 of which commuter pass 46464."
兵庫県,淡路ジェノバライン,明石～岩屋航路,明石 - 岩屋,passenger,,FY,,,,yes,"アフターコロナを見据えた明石～岩屋航路の新たな活性化策を探る調査業務 報告書（令和5年3月 国土交通省神戸運輸監理部）",https://wwwtb.mlit.go.jp/kobe/content/000292201.pdf,unknown,"PDF is over 10 MB and the fetch tool refused it. Per its search listing it has 往路復路別輸送人員 for 平成23年～令和3年. Download by hand and read; probably the best Akashi-Iwaya series."
兵庫県,,14.9 フェリーボート利用状況 (routes not seen),,ferry,,FY,,,,yes,"兵庫県統計書 令和5年(2023) 14 運輸",https://web.pref.hyogo.lg.jp/kk11/oshirase-sougoude-ta/documents/r5-14-unyu.xlsx,sheet 14.9 フェリーボート利用状況,"Excel, not opened, so which routes and years it covers is unknown. The 令和3年 edition is r3-14-unyu.xlsx in the same folder."
大阪府,大阪市建設局,天保山渡船,,passenger,2025,FY,321930,,0.4,,大阪市建設局 天保山渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011249.html,HTML page,"渡船: free municipal crossing ferry for pedestrians and bicycles. Page says 令和7年度現在 1日平均882人; annual_passengers is 882 x 365, computed here. route_km is 岸壁間400メートル. A search snippet of an earlier page version said 令和6年度現在 843. Ports not captured."
大阪府,大阪市建設局,甚兵衛渡船,,passenger,2025,FY,377045,,0.094,,大阪市建設局 甚兵衛渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011251.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均1033人; annual = 1033 x 365, computed. 岸壁間94メートル. Ports not captured."
大阪府,大阪市建設局,千歳渡船,大正区鶴町4丁目 - 大正区北恩加島2丁目,passenger,2025,FY,175930,,0.371,,大阪市建設局 千歳渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011253.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均482人; annual = 482 x 365, computed. 岸壁間371メートル."
大阪府,大阪市建設局,落合上渡船,,passenger,2025,FY,166440,,0.1,,大阪市建設局 落合上渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011254.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均456人; annual = 456 x 365, computed. 岸壁間100メートル. Ports not captured."
大阪府,大阪市建設局,落合下渡船,大正区平尾1丁目 - 西成区津守2丁目,passenger,2025,FY,131765,,0.138,,大阪市建設局 落合下渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011256.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均361人; annual = 361 x 365, computed. 岸壁間138メートル."
大阪府,大阪市建設局,千本松渡船,,passenger,2025,FY,327405,,0.23,,大阪市建設局 千本松渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011258.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均897人; annual = 897 x 365, computed. 岸壁間230メートル. Ports not captured."
大阪府,大阪市建設局,船町渡船,,passenger,2025,FY,64970,,0.075,,大阪市建設局 船町渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011260.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均178人; annual = 178 x 365, computed. 岸壁間75メートル. Ports not captured."
大阪府,大阪市建設局,木津川渡船,,passenger,2025,FY,59860,,0.238,,大阪市建設局 木津川渡船場 ページ,https://www.city.osaka.lg.jp/kensetsu/page/0000011261.html,HTML page,"渡船 (free municipal crossing ferry). 令和7年度現在 1日平均164人; annual = 164 x 365, computed. 岸壁間238メートル. A search snippet of an earlier page version said 令和6年度現在 170. Ports not captured."
大阪府,大阪市建設局,11-11 渡船 (all 8 渡船場),,passenger,,FY,,,,yes,"大阪市統計書 令和7年版 第11章 運輸・通信",https://www.city.osaka.lg.jp/toshikeikaku/cmsfiles/contents/0000675/675866/2025_011_HP.xlsx,sheet 11-11 渡船,"Excel, not opened. Should hold annual figures per 渡船場, which would replace the daily-average rows above. Older editions (令和2年版 onward) are linked from the 大阪市統計書 index page."
大阪府,,11-10 フェリー航路輸送状況 (routes not seen),,ferry,,FY,,,,yes,"大阪市統計書 令和7年版 第11章 運輸・通信",https://www.city.osaka.lg.jp/toshikeikaku/cmsfiles/contents/0000675/675866/2025_011_HP.xlsx,sheet 11-10 フェリー航路輸送状況,"Excel, not opened. Probably the long-distance ferries at Osaka port (another agent's scope); worth checking for any short routes."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2015,FY,437826,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"annual_passengers is 利用者合計 as published = 非車両乗客 289030 + 車両 148796. 非車両乗客 includes bus passengers; each vehicle stands in for one person, so extra car occupants are not counted. Row sums check."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2016,FY,419234,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 275399 + 車両 143835."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2017,FY,412926,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 270071 + 車両 142855."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2018,FY,429706,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 283053 + 車両 146653."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2019,FY,413921,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 271351 + 車両 142570."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2020,FY,194993,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 110408 + 車両 84585."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2021,FY,214389,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 126367 + 車両 88022."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2022,FY,308201,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 198359 + 車両 109842."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2023,FY,355763,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 238529 + 車両 117234."
和歌山県,南海フェリー,和歌山港⇔徳島港,和歌山港 - 徳島港,ferry,2024,FY,357326,,,,"令和6年度 和歌山県公共交通機関等資料集（和歌山県地域振興部地域政策局総合交通政策課）",https://www.pref.wakayama.lg.jp/prefg/020500/book_d/fil/R6siryou.pdf,p.64 南海フェリー輸送実績 (PDF p.69),"利用者合計 = 非車両乗客 241695 + 車両 115631. Matches the 旅客数35万7000人 quoted in news of the operator's planned withdrawal."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2015,CY,19400,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only: chart is 来島者数 = 沖島通船利用者数（島民除く）. Island residents are left out, so real ridership is higher. Probably counts each visitor once rather than each boarding (not stated). Labelled 平成27年 (年, not 年度), so the year basis is uncertain. Rounded to hundreds."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2016,CY,25800,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only (島民除く). Labelled 平成28年; year basis uncertain."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2017,CY,22500,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only (島民除く). Labelled 平成29年; year basis uncertain."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2018,CY,22200,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only (島民除く). Labelled 平成30年; year basis uncertain."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2019,CY,25500,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only (島民除く). Labelled 平成31年, which could mean FY2019 (平成31年度); year basis uncertain."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2020,CY,18800,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only (島民除く). Labelled 令和2年; year basis uncertain. Visitor restrictions during COVID."
滋賀県,沖島町自治会（通船部会）,沖島通船,堀切港 - 沖島漁港,passenger,2021,CY,19972,,3.3,,"第2期滋賀県離島振興計画（令和5年4月 滋賀県）",https://www.mlit.go.jp/kokudoseisaku/chirit/content/001619200.pdf,p.5 ③来島者数 (PDF p.9),"Non-residents only (島民除く). Labelled 令和3年; year basis uncertain. 12 round trips/day (9 on holidays) per p.11."
