prefecture,operator,route,ports,vessel,fiscal_year,year_basis,annual_passengers,passenger_km,route_km,needs_download,source_title,source_url,source_page,notes
Hiroshima,宮島松大汽船,宮島口～宮島,宮島口 - 宮島,ferry,2017,CY,1904952,,1.0,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2017,arrivals only
Hiroshima,宮島松大汽船,宮島口～宮島,宮島口 - 宮島,ferry,2018,CY,1782848,,1.0,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2018,arrivals only
Hiroshima,宮島松大汽船,宮島口～宮島,宮島口 - 宮島,ferry,2019,CY,1860486,,1.0,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2019,arrivals only
Hiroshima,宮島松大汽船,宮島口～宮島,宮島口 - 宮島,ferry,2020,CY,1042631,,1.0,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2020,arrivals only
Hiroshima,宮島松大汽船,宮島口～宮島,宮島口 - 宮島,ferry,2021,CY,906589,,1.0,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2021,arrivals only
Hiroshima,宮島松大汽船,宮島口～宮島,宮島口 - 宮島,ferry,2022,CY,1273447,,1.0,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2022,arrivals only
Hiroshima,"(不明・宇品-宮島の運航者)",宇品～宮島,広島港(宇品) - 宮島,highspeed,2015,CY,72706,,,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2015,"CSV column 宇品-宮島; arrivals only; operator not named in the source"
Hiroshima,"(不明・宇品-宮島の運航者)",宇品～宮島,広島港(宇品) - 宮島,highspeed,2019,CY,85933,,,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2019,arrivals only
Hiroshima,"(不明・宇品-宮島の運航者)",宇品～宮島,広島港(宇品) - 宮島,highspeed,2022,CY,56481,,,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2022,arrivals only
Hiroshima,"その他船舶 (複数事業者)",その他宮島航路,"(平和公園・呉ほか) - 宮島",mixed,2015,CY,120423,,,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2015,"CSV column その他船舶; mixes world-heritage sea route etc.; arrivals only"
Hiroshima,"その他船舶 (複数事業者)",その他宮島航路,"(平和公園・呉ほか) - 宮島",mixed,2019,CY,166405,,,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2019,arrivals only
Hiroshima,"その他船舶 (複数事業者)",その他宮島航路,"(平和公園・呉ほか) - 宮島",mixed,2022,CY,81772,,,no,廿日市市オープンデータ I-11 船舶別宮島来島者数,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/63413.csv,CSV row 2022,arrivals only
Hiroshima,"全事業者計 (JR・松大・宇品・その他)",宮島来島者数 全航路計,(各港) - 宮島,mixed,2019,CY,4657343,,,no,廿日市市 宮島来島者数一覧表,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/96310.pdf,monthly table,"AGGREGATE of all boats serving Miyajima; arrivals only; monthly detail available 1964-2026"
Hiroshima,"全事業者計 (JR・松大・宇品・その他)",宮島来島者数 全航路計,(各港) - 宮島,mixed,2023,CY,4652252,,,no,廿日市市 宮島来島者数一覧表,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/96310.pdf,monthly table,AGGREGATE; no operator split published after 2022
Hiroshima,"全事業者計 (JR・松大・宇品・その他)",宮島来島者数 全航路計,(各港) - 宮島,mixed,2024,CY,4854369,,,no,廿日市市 宮島来島者数一覧表,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/96310.pdf,monthly table,AGGREGATE
Hiroshima,"全事業者計 (JR・松大・宇品・その他)",宮島来島者数 全航路計,(各港) - 宮島,mixed,2025,CY,4967481,,,no,廿日市市 宮島来島者数一覧表,https://www.city.hatsukaichi.hiroshima.jp/uploaded/attachment/96310.pdf,monthly table,AGGREGATE; most recent full calendar year
Okayama,三洋汽船,笠岡～飛島～六島航路,笠岡 - 神島外浦 - 高島 - 小飛島 - 大飛島 - 六島,passenger,2019,OctSep,31469.0,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (岡山県 離島航路確保維持計画),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-10,"subsidy year H30.10-R1.9; children counted as 0.5 in 利用者数"
Okayama,三洋汽船,笠岡～飛島～六島航路,笠岡 - 高島 - 小飛島 - 大飛島 - 六島,passenger,2021,OctSep,25078,,28.96,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Okayama sheet 1,"subsidy year R2.10-R3.9; route_km summed from the sheet's route map (19.93+1.12+1.11+4.80+2.00)"
Okayama,三洋汽船,笠岡～飛島～六島航路,笠岡 - 高島 - 小飛島 - 大飛島 - 六島,passenger,2022,OctSep,24890,,28.96,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Okayama sheet 1,stated as 前年度利用者 in the FY2023 sheet (period R3.10-R4.9)
Okayama,三洋汽船,笠岡～飛島～六島航路,笠岡 - 高島 - 小飛島 - 大飛島 - 六島,passenger,2023,OctSep,26598,,28.96,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Okayama sheet 1,subsidy year R4.10-R5.9
Okayama,三洋汽船,笠岡～飛島～六島航路,笠岡 - 高島 - 小飛島 - 大飛島 - 六島,passenger,2024,OctSep,25253,,28.96,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,Okayama sheet 1,stated as 前年度利用者 in the FY2025 sheet (period R5.10-R6.9)
Okayama,三洋汽船,笠岡～飛島～六島航路,笠岡 - 高島 - 小飛島 - 大飛島 - 六島,passenger,2025,OctSep,25684,,28.96,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,Okayama sheet 1,subsidy year R6.10-R7.9; most recent
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2018,OctSep,130238,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-11,stated as 参考:前年 in the FY2019 sheet
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2019,OctSep,132431.5,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-11,"subsidy year H30.10-R1.9; 普通船 and 高速船; Sat-only leg 真鍋島-佐柳本浦 9.14km (Kagawa end)"
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2020,OctSep,108980,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Okayama sheet 2,stated as 参考:前年108,980人 in the FY2021 sheet
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2021,OctSep,102460.5,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Okayama sheet 2,subsidy year R2.10-R3.9
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2022,OctSep,102823,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Okayama sheet 2,stated as 前年度利用者 in the FY2023 sheet
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2023,OctSep,98868,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Okayama sheet 2,subsidy year R4.10-R5.9
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2024,OctSep,97677,,,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,Okayama sheet 2,stated as 前年度利用者 in the FY2025 sheet
Okayama,三洋汽船,笠岡～佐柳本浦航路,笠岡 - 神島外浦 - 高島 - 白石島 - 北木島 - 真鍋島 - 佐柳本浦,mixed,2025,OctSep,94202,,,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,Okayama sheet 2,subsidy year R6.10-R7.9; most recent
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2018,OctSep,27393,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-12,stated as 参考:前年 in the FY2019 sheet
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2019,OctSep,28595,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-12,subsidy year H30.10-R1.9
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2021,OctSep,25042,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Okayama sheet 3,subsidy year R2.10-R3.9
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2022,OctSep,25730,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Okayama sheet 3,stated as 前年利用者 in the FY2023 sheet
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2023,OctSep,25948,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Okayama sheet 3,subsidy year R4.10-R5.9
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2024,OctSep,27954,,,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,Okayama sheet 3,stated as 前年利用者 in the FY2025 sheet
Okayama,大生汽船,大多府～日生航路,大多府 - 鴻島 - 頭島 - 日生,passenger,2025,OctSep,31225,,,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (岡山県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,Okayama sheet 3,"subsidy year R6.10-R7.9; the sheet also notes 平成26年度 98,557人, i.e. before the 頭島 road bridge"
Yamaguchi,萩海運,見島～萩航路,宇津 - 本村(見島) - 相島 - 大島 - 萩,mixed,2019,OctSep,148427,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県生活交通確保維持改善協議会),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-14,"combines the Mishima, Aishima and Oshima services out of Hagi; legs 44.3km / 14.2km / 9.0km, 宇津-本村 5.55km"
Yamaguchi,萩海運,見島～萩航路,宇津 - 本村(見島) - 相島 - 大島 - 萩,mixed,2021,OctSep,127237,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 1,subsidy year R2.10-R3.9
Yamaguchi,萩海運,見島～萩航路,宇津 - 本村(見島) - 相島 - 大島 - 萩,mixed,2023,OctSep,122211.5,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Yamaguchi sheet 1,subsidy year R4.10-R5.9
Yamaguchi,萩海運,見島～萩航路,宇津 - 本村(見島) - 相島 - 大島 - 萩,mixed,2024,OctSep,120166.0,,,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 20,subsidy year R5.10-R6.9; biggest subsidised route in the region
Yamaguchi,大津島巡航,大津島～徳山航路,本浦 - 馬島 - 刈尾 - 瀬戸浜 - 徳山,mixed,2019,OctSep,94526.5,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-15,subsidy year H30.10-R1.9
Yamaguchi,大津島巡航,大津島～徳山航路,本浦 - 馬島 - 刈尾 - 瀬戸浜 - 徳山,mixed,2021,OctSep,59891,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 2,subsidy year R2.10-R3.9
Yamaguchi,大津島巡航,大津島～徳山航路,本浦 - 馬島 - 刈尾 - 瀬戸浜 - 徳山,mixed,2023,OctSep,63469.5,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Yamaguchi sheet 4,subsidy year R4.10-R5.9
Yamaguchi,大津島巡航,大津島～徳山航路,本浦 - 馬島 - 刈尾 - 瀬戸浜 - 徳山,mixed,2024,OctSep,69801,,,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 21,subsidy year R5.10-R6.9
Yamaguchi,大津島巡航,大津島～徳山航路,本浦 - 馬島 - 刈尾 - 瀬戸浜 - 徳山,mixed,2025,OctSep,68461.5,,,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,slide 7,subsidy year R6.10-R7.9; most recent; 7 round trips/day
Yamaguchi,野島海運,野島～三田尻航路,野島 - 三田尻,passenger,2019,OctSep,40290,,14.8,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-16,subsidy year H30.10-R1.9
Yamaguchi,野島海運,野島～三田尻航路,野島 - 三田尻,passenger,2021,OctSep,36831,,14.8,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 3,subsidy year R2.10-R3.9
Yamaguchi,野島海運,野島～三田尻航路,野島 - 三田尻,passenger,2024,OctSep,27233,,14.8,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 19,subsidy year R5.10-R6.9
Yamaguchi,岩国柱島海運,岩国～柱島航路,岩国 - 黒島 - 端島 - 柱島,highspeed,2019,OctSep,18122,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-17,"subsidy year H30.10-R1.9; legs 岩国-柱島 26.4km, 24.4km, 24.3km, 4.4km, 7.8km"
Yamaguchi,岩国柱島海運,岩国～柱島航路,岩国 - 黒島 - 端島 - 柱島,highspeed,2021,OctSep,12442,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 4,subsidy year R2.10-R3.9
Yamaguchi,岩国柱島海運,岩国～柱島航路,岩国 - 黒島 - 端島 - 柱島,highspeed,2024,OctSep,13672.5,,,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 12,subsidy year R5.10-R6.9
Yamaguchi,牛島海運,牛島～室積航路,牛島 - 室積,passenger,2019,OctSep,8334.5,,8.4,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-18,subsidy year H30.10-R1.9
Yamaguchi,牛島海運,牛島～室積航路,牛島 - 室積,passenger,2021,OctSep,6836,,8.4,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 5,subsidy year R2.10-R3.9
Yamaguchi,牛島海運,牛島～室積航路,牛島 - 室積,passenger,2023,OctSep,7105,,8.4,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Yamaguchi sheet 3,subsidy year R4.10-R5.9
Yamaguchi,牛島海運,牛島～室積航路,牛島 - 室積,passenger,2024,OctSep,6675.5,,8.4,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 18,subsidy year R5.10-R6.9
Yamaguchi,牛島海運,牛島～室積航路,牛島 - 室積,passenger,2025,OctSep,7304,,8.4,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,slide 8,subsidy year R6.10-R7.9; most recent
Yamaguchi,平郡航路,平郡～柳井航路,平郡東 - 平郡西 - 柳井,ferry,2019,OctSep,24234.5,,35.46,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-19,"route_km = 柳井-平郡西 22.2km + 平郡西-平郡東 13.26km"
Yamaguchi,平郡航路,平郡～柳井航路,平郡東 - 平郡西 - 柳井,ferry,2021,OctSep,15302,,35.46,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 6,subsidy year R2.10-R3.9; 前年度比80.8%
Yamaguchi,平郡航路,平郡～柳井航路,平郡東 - 平郡西 - 柳井,ferry,2024,OctSep,18203.5,,35.46,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 16,subsidy year R5.10-R6.9
Yamaguchi,周防大島町,久賀～前島航路,久賀 - 前島,passenger,2019,OctSep,5477.0,,6.05,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-20,municipal route (町営渡船)
Yamaguchi,周防大島町,久賀～前島航路,久賀 - 前島,passenger,2021,OctSep,1870.0,,6.05,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 7,municipal route; COVID trough
Yamaguchi,周防大島町,久賀～前島航路,久賀 - 前島,passenger,2024,OctSep,2958.5,,6.05,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 15,municipal route
Yamaguchi,周防大島町,伊保田～情島航路,伊保田 - 情島,passenger,2019,OctSep,6814.5,,5.0,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-21,municipal route
Yamaguchi,周防大島町,伊保田～情島航路,伊保田 - 情島,passenger,2021,OctSep,6484.5,,5.0,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 8,sheet states the period explicitly as R2.10.1-R3.9.30
Yamaguchi,周防大島町,伊保田～情島航路,伊保田 - 情島,passenger,2024,OctSep,5469,,5.0,no,令和6年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 14,municipal route
Yamaguchi,周防大島町,樽見～日前航路,樽見 - 楽ノ江 - 江ノ浦 - 日前,passenger,2019,OctSep,42424,,10.1,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-22,"municipal route to 浮島; legs 2.4+2.4+5.3km"
Yamaguchi,周防大島町,樽見～日前航路,樽見 - 楽ノ江 - 江ノ浦 - 日前,passenger,2021,OctSep,38365,,10.1,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 9,municipal route to 浮島
Yamaguchi,周防大島町,樽見～日前航路,樽見 - 楽ノ江 - 江ノ浦 - 日前,passenger,2023,OctSep,36677.0,,10.1,no,令和6年度 事業評価 PDF に綴じ込まれた「令和5年度」スライド (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000347059.pdf,slide 13,"slide is headed 令和5年度 although filed in the FY2024 pack, so the year is the sheet's own label; no separate FY2024 sheet found"
Yamaguchi,上関町,八島～上関航路,八島 - 室津 - 上関,passenger,2019,OctSep,9976,,13.18,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-23,"municipal route; legs 12.48km + 0.7km (FY2019 sheet shows 12.64+0.86)"
Yamaguchi,上関町,八島～上関航路,八島 - 室津 - 上関,passenger,2021,OctSep,10182.5,,13.18,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 10,municipal route
Yamaguchi,上関航運,祝島～柳井航路,祝島 - 四代 - 蒲井 - 上関 - 室津 - 柳井,passenger,2019,OctSep,30353,,,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-24,"legs 8.9+3.5+7.4+0.7+18.0km; 祝島-室津 direct 15.9km"
Yamaguchi,上関航運,祝島～柳井航路,祝島 - 四代 - 蒲井 - 上関 - 室津 - 柳井,passenger,2021,OctSep,15138,,,no,令和3年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000259840.pdf,Yamaguchi sheet 11,COVID trough
Yamaguchi,上関航運,祝島～柳井航路,祝島 - 四代 - 蒲井 - 上関 - 室津 - 柳井,passenger,2023,OctSep,24990,,,no,令和5年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000320173.pdf,Yamaguchi sheet 5,subsidy year R4.10-R5.9
Yamaguchi,上関航運,祝島～柳井航路,祝島 - 四代 - 蒲井 - 上関 - 室津 - 柳井,passenger,2025,OctSep,25944.5,,,no,令和7年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000370191.pdf,slide 10,subsidy year R6.10-R7.9; most recent
Yamaguchi,熊南総合事務組合,馬島～麻里府・佐合島～佐賀航路,馬島 - 麻里府 - 佐合島 - 佐賀,passenger,2019,OctSep,18445.0,,7.9,no,令和元年度 地域公共交通確保維持改善事業 事業評価 (山口県),https://wwwtb.mlit.go.jp/chugoku/content/000231990.pdf,p.6-25,"two crossings run as one service; legs 2.35+3.3+2.25km"
